Anime_id,Title,Producer,Studio
12679,Joshiraku,"['Starchild Records', 'Mainichi Broadcasting System', 'Kodansha', 'KlockWorx']",['J.C.Staff']
12683,Yumeyume,"['U/M/A/A Inc.', 'Studio Moriken']",
12685,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,,['Sunrise']
12689,Kiss Dum R: Meguriahi,['Bandai Visual'],['Satelight']
12699,Tales of Gekijou,,['Sunrise']
12711,Uta no☆Prince-sama♪ Maji Love 2000%,"['Showgate', 'King Records']",['A-1 Pictures']
12715,The Hakkenden: Shin Shou,['Pioneer LDC'],['AIC']
12725,Initial D: Project D to the Next Stage - Project D e Mukete,"['OB Planning', 'Fuji TV']",
12729,High School DxD OVA,"['Genco', 'Lantis', 'AT-X']",['TNK']
12755,Mahoutsukai Jiji,,
12763,0-sen Hayato,['P Productions'],
12767,Yuusei Kamen,,['Eiken']
12769,Yumemakura Baku Twilight Gekijou,['Dynamic Planning'],"['Studio Pierrot', 'D.A.S.T.']"
12771,Youyou no Neko Tsumami,,
12783,Sora no Otoshimono Final: Eternal My Master,['Nippon Columbia'],['Production IMS']
12789,Yasashii Lion,['Mushi Production'],
12791,Yankee Reppuu-tai,,['Toei Animation']
12793,Yanbou Ninbou Tonbou,['Image Kei'],
12795,Yajikita Gakuen Douchuuki,,['J.C.Staff']
12799,Xevious,['KENMedia'],
12803,Chinkoroheibei Tamatebako,,
12807,Wonder-kun no Hatsu Yume Uchuu Ryokou,['Mushi Production'],
12809,Wonder Bebil-kun,"['Aniplex', 'Dentsu', 'NHK']",['Radix']
12815,Shirokuma Cafe,"['TV Tokyo', 'Avex Entertainment']",['Studio Pierrot']
12823,Shakugan no Shana III (Final) Specials,,['J.C.Staff']
12833,Ushiro no Hyakutarou,,
12835,Umeboshi Denka,"['Tokyo Movie Shinsha', 'Studio Zero']",
12857,Star Driver the Movie,"['Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting System', 'Bandai Namco Entertainment']",['Bones']
12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,,
12863,Pretty Rhythm: Dear My Future,,"['Tatsunoko Production', 'Dongwoo A&amp;E']"
12865,Ai wa KAT-TUN,,
12879,Dantalian no Shoka: Ibarahime,"['TV Tokyo', 'Kadokawa Shoten', 'Kadokawa Pictures Japan', 'KlockWorx']",['Gainax']
12881,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,['Radix'],
12883,Tsuritama,"['Aniplex', 'Dentsu', 'Fuji TV', 'tsuritama partners', 'Sakura Create']",['A-1 Pictures']
12893,Danshi Koukousei no Nichijou Specials,,['Sunrise']
12895,Uchuu Shounen Soran (Movie),,['Eiken']
12897,Uchuu Patrol Hopper,,['Toei Animation']
12899,Ucchare Goshogawara,,['J.C.Staff']
12901,TWD Express Rolling Takeoff,,['Studio Gallop']
12903,Tsushima Maru: Sayounara Okinawa,,
12907,Sekiei Ayakashi Mangatan,,
12917,Madang-eul Naon Amtalg,"['MK Pictures', 'Myung Films']",['Odolttogi']
12919,Yoru no Hi,,
12935,Utakata Hanabi,['Sony Music Entertainment'],['Madhouse']
12951,AWOL,"['BeSTACK', 'd-rights']",['Studio Deen']
12955,Cele Kano,['Digital Works'],
12957,First Love,"['Digital Works', 'Y.O.U.C']",
12959,Ojousama☆Yomeiri Kousou!,['Mary Jane'],
12961,Kansen 5: The Daybreak,['Mary Jane'],
12965,Jewelpet Movie: Sweets Dance Princess,"['Sotsu', 'TV Osaka', 'Sanrio', 'Furyu']",['Studio Comet']
12967,Arcana Famiglia,"['Frontier Works', 'Movic', 'Warner Bros.', 'Showgate']",['J.C.Staff']
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"['TV Tokyo', 'Shueisha']",['Studio Pierrot']
12981,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,,['Toei Animation']
12991,Katte ni Kaizou Specials,,['Shaft']
12993,Sono Mukou no Mukougawa,['Mag Garden'],
12995,Dark Blue,,['PoRO']
13019,Aneki no Kounai Kaikinbi,"['ChiChinoya', 'SPEED']",
13047,Anime Koukyoushi: Jungle Taitei,['Tezuka Productions'],['Madhouse']
13051,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo,,
13055,Sankarea OVA,,['Studio Deen']
13057,Peace Hame!,['Queen Bee'],['Studio 9 MAiami']
13085,Kitsutsuki Keikaku,,
13091,Ojiichan ga Kaizoku Datta Koro,,
13119,Hakuouki Movie 2: Shikon Soukyuu,,['Studio Deen']
13125,Shinsekai yori,"['Aniplex', 'TV Asahi', 'Pony Canyon']",['A-1 Pictures']
13137,Itsuka Tenma no Kuro Usagi Special,,['Zexcs']
13139,Gakkatsu!,['Fanworks'],['NHK']
13141,Shiba Inuko-san,"['DAX Production', 'Takeshobo', 'Dream Creation']",['Hotline']
13145,Cardfight!! Vanguard: Asia Circuit-hen,"['TV Tokyo', 'Dentsu', 'Sotsu', 'Bushiroad']",['TMS Entertainment']
13165,Paboo & Mojies,,['Dongwoo A&amp;E']
13167,Zoobles!,,['Dongwoo A&amp;E']
13169,Buta,,['Telecom Animation Film']
13171,Wasurenagumo,,['Production I.G']
13177,Little Charo,['NHK'],
13183,Fate/Zero Remix,"['Aniplex', 'Nitroplus', 'Aniplex of America']",['ufotable']
13185,Juusen Battle Monsuno,"['TV Tokyo', 'Dentsu', 'Dentsu Tec']",['Larx Entertainment']
13195,"Misenai Namida wa, Kitto Itsuka",,
13201,Monster Farm: Legend e no Michi,,['TMS Entertainment']
13203,Lupin the Third: Mine Fujiko to Iu Onna,"['Tohokushinsha Film Corporation', 'Po10tial', 'Nippon Television Network']",['TMS Entertainment']
13207,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,,
13215,Guskou Budori no Denki (2012),"['Bandai Visual', 'Dentsu', 'Asahi Shimbun', 'BS11', 'Visual Vision', 'Rironsha', 'Media Do', 'Studio elle', 'BS NTV']",['Tezuka Productions']
13219,Himesama Gentei!,,['PoRO']
13221,Kyonyuu Fantasy,,['Majin']
13223,Bible Black: New Testament Recap,['Milky Animation Label'],
13231,Metal Fight Beyblade Zero G,,"['Tatsunoko Production', 'SynergySP']"
13233,Mugen no Ryvius: Illusion,,['Sunrise']
13239,Mass Effect: Paragon Lost,,['Production I.G']
13245,Shin Tennis no Ouji-sama Specials,['Nihon Ad Systems'],"['Production I.G', 'M.S.C']"
13247,Lupin III: Lupin Ikka Seizoroi,['Tokyo Movie Shinsha'],
13251,Shin Hikari Shinwa: Palutena no Kagami,,"['Production I.G', 'Studio 4°C', 'Shaft']"
13253,Blossom,,['Ordet']
13255,Haru wa Kuru,,['Studio 4°C']
13261,Inazuma Eleven Go: Chrono Stone,,['OLM']
13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,['Aniplex'],['ufotable']
13267,Shinryaku!! Ika Musume,"['Lantis', 'Glovision']",['Diomedea']
13271,Hunter x Hunter Movie 1: Phantom Rouge,"['VAP', 'Nippon Television Network', 'TOHO animation', 'Shueisha', 'Hiroshima Television']",['Madhouse']
13281,FlashBack,['Toy&#039;s Factory'],
13283,One Off,"['Dentsu', 'TYO']",['TYO Animations']
13299,Houkago no Tinker Bell,['Youmex'],['Production Reed']
13303,Usogui,,['Shueisha']
13307,Shounen Ninja Kaze no Fujimaru,,['Toei Animation']
13309,Kyoto Animation: Hoshi-hen,"['Lantis', 'Animation Do']",['Kyoto Animation']
13311,Henshin Gattai! 5 tsu no Atsuki Tamashii,,['Gainax']
13325,Crimson Girls: Chikan Shihai,['Rabbit Gate'],['Studio Eromatick']
13331,Jormungand: Perfect Order,"['Geneon Universal Entertainment', 'Shogakukan Productions']",['White Fox']
13333,Tari Tari,"['Bandai Visual', 'Dentsu', 'Sotsu', 'Lantis', 'Pony Canyon', 'Showgate', 'Good Smile Company', 'Infinite']",['P.A. Works']
13335,Fuse: Teppou Musume no Torimonochou,"['TV Tokyo', 'Sotsu', 'MediaNet', 'Kids Station', 'Nippon Columbia', 'Asmik Ace Entertainment', 'Q-Tec', 'Tokyo Theatres', 'Bungeishunjuu', 'Toppan Printing', 'Keisei Electric Railway']",['TMS Entertainment']
13349,Chouyaku Hyakuninisshu: Uta Koi.,"['TV Tokyo', 'Aniplex', 'Nihon Ad Systems', 'DAX Production']",['TYO Animations']
13357,High School DxD Specials,"['Genco', 'Lantis']",['TNK']
13365,Samchongsa: Time Machine 001,['Sunwoo Entertainment'],
13367,"Kono Naka ni Hitori, Imouto ga Iru!","['Lantis', 'TBS', 'DAX Production']",['Studio Gokumi']
13373,Kyoto Animation: Hana-hen,,['Kyoto Animation']
13375,Kyoto Animation: Sora-hen,,['Kyoto Animation']
13377,Recorder to Randoseru Re♪,['Takeshobo'],['Seven']
13379,Okusama wa Michael,['ChiChinoya'],
13391,Rakuen Tsuihou,"['Toei Animation', 'Kinoshita Koumuten']",['Graphinica']
13405,Utsu Musume Sayuri,,
13407,Doudou,,
13411,Guilty Crown: Lost Christmas - An Episode of Port Town,['Nitroplus'],['Production I.G']
13423,Fushigi Sekai Atagoul Monogatari,,
13433,himitsukesshatakanotsume.jp,,['DLE']
13435,Taka no Tsume NEO Announcement Movie,,
13439,Shinpi no Hou,"['Half H.P Studio', 'Nikkatsu']",['HS Pictures Studio']
13441,Shiawasette Naani,,['Kyoto Animation']
13463,Panda no Taputapu,,['Kachidoki Studio']
13469,Hyouka: Motsubeki Mono wa,,['Kyoto Animation']
13495,Tokyo Disney Resort: Yume ga Kanau Basho,,['Production I.G']
13497,Neko no Sumu Shima,['Ashi Production'],
13499,Himitsukessha Taka no Tsume THE PLANETARIUM: Burabura! Black Hole no Nazo,,
13501,Cofun Gal no Coffy,,
13509,Cofun Gal no Coffy: Juuninin to Ikareru Cofun-tachi,,
13511,Cofun Gal no Coffy: Cofunderella,,
13513,Anima,,
13515,Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi,,
13517,Ryuugajou Nanana no Maizoukin,,['A-1 Pictures']
13535,Binbougami ga!,"['TV Tokyo', 'Bandai Visual', 'Dentsu', 'Trinity Sound', 'Sony Music Entertainment', 'Studio Jack', 'Shueisha']",['Sunrise']
13541,Rui no Masaiban,,
13551,Shuukan Storyland,['Nippon Television Network'],['Satelight']
13561,Guilty Crown: 4-koma Gekijou,"['Aniplex', 'Studio Moriken']",['Production I.G']
13619,Sayonara Zetsubou Sensei Special Omake,,['Shaft']
13629,Furiko,,
13655,Little Busters!,"['Warner Bros.', 'Showgate']",['J.C.Staff']
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,['Aniplex'],['A-1 Pictures']
13669,Owari no Chronicle,,
13677,Ao no Exorcist Movie Special,,
13679,Tottoko Hamtarou Hai!,['TV Tokyo'],
13681,Nekogami Yaoyorozu Specials,['Akita Shoten'],['AIC Plus+']
13709,Afro Samurai Movie,,['Gonzo']
13727,Rinne no Lagrange: Kamogawa Days,"['Production I.G', 'Bandai Visual', 'Yomiuri Telecasting', 'flying DOG']",['Xebec']
13755,Shanshui Qing,['Shanghai Animation Film Studio'],
13793,Fashion no Hajimari,,
13795,The Green Wind,,
13823,Kamiusagi Rope Movie Episode 0,,
13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,,['Sunrise']
13947,Ashita no Eleven-tachi,,
13993,Goulart Knights: Evoked the Beginning White,,['Studio Blanc']
14007,"Akai Shouzou: Char, Soshite Frontal e",,['Sunrise']
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,,['AIC Build']
14039,Katayoku no Khronos Gear,['G-mode'],
14173,Upotte!!: Miatte Waratte,,['Xebec']
14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,"['Lantis', 'Media Factory', 'AT-X', 'DAX Production', 'Cospa', 'Sony Music Communications']",['Silver Link.']
14207,Lovely Series,['Fuji Video'],
14209,Fruits Version,,
14211,Instant History,"['Fuji TV', 'Otogi Production']",
14213,Otogi Manga Calendar,"['TBS', 'Otogi Production']",
14227,Tonari no Kaibutsu-kun,"['TV Tokyo', 'Aniplex', 'Nihon Ad Systems', 'Kodansha']",['Brain&#039;s Base']
14231,Akuemon,,['Tezuka Productions']
14235,Salad Land,,
14237,Busou Shinki,,['8bit']
14247,Lunn wa Kaze no Naka,,['Tezuka Productions']
14249,Ribbon no Kishi (1999),,
14253,My Melody no Akazukin,['Sanrio'],
14283,Vividred Operation,"['Aniplex', 'Mainichi Broadcasting System']",['A-1 Pictures']
14289,Sukitte Ii na yo.,"['Starchild Records', 'Kodansha', 'Magic Capsule', 'Yomiuri Advertising', 'GANSIS']",['Zexcs']
14293,Nerawareta Gakuen,"['Aniplex', 'Shochiku', 'Sony Music Entertainment', 'Bandai Namco Entertainment']",['Sunrise']
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,,['Production I.G']
14333,Tanken Driland,"['TV Tokyo', 'Dentsu', 'Gree']",['Toei Animation']
14345,Btooom!,"['Sotsu', 'KlockWorx', 'flying DOG', 'Showgate']",['Madhouse']
14347,Ryo,,['Gonzo']
14349,Little Witch Academia,"['Half H.P Studio', 'Ultra Super Pictures']",['Trigger']
14353,Death Billiards,,['Madhouse']
14355,Yama no Susume,['Earth Star Entertainment'],['8bit']
14359,Vocaloid China Project Senden Animation,,
14367,Tenshi na Konamaiki Specials,,['TMS Entertainment']
14373,Arata naru Sekai: World's/Start/Load/End,"['Aniplex', 'Kadokawa Shoten', 'ASCII Media Works']",['Madhouse']
14379,Shoujo x Shoujo x Shoujo The Animation,['Pink Pineapple'],
14381,Sore Ike! Anpanman: Yomigaere Bananajima,,['TMS Entertainment']
14397,Chihayafuru 2,"['VAP', 'Nippon Television Network']",['Madhouse']
14407,Persona 3 the Movie 1: Spring of Birth,"['Aniplex', 'Yomiko Advertising', 'Atlus']",['AIC A.S.T.A.']
14471,Kaguya-hime: Taketori Monogatari,,
14519,Neko Ramen: Ore no Shouyu Aji,['Think Corporation'],
14527,Medaka Box Abnormal,"['TV Tokyo', 'Lantis', 'Hakoniwa Academy Student Council']","['Gainax', 'Asahi Production']"
14543,Koutetsu no Majo Annerose,"['Pixy', 'ZIZ Entertainment (ZIZ)']",
14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,"['Pastel', 'AIR AGENCY']",['AIC Frontier']
14575,Minami-ke Omatase,['Starchild Records'],['feel.']
14583,Rinne no Lagrange Specials,"['Bandai Visual', 'flying DOG', 'Dwango']","['Production I.G', 'Xebec']"
14617,Stranger: Mukou Hadan Pilot,,['Bones']
14623,Chikyuu SOS Sore Ike Kororin,"['NHK', 'Gakken']",['Studio Gallop']
14645,Hiiro no Kakera Dai Ni Shou,['Bandai Visual'],['Studio Deen']
14647,Tantei Opera Milky Holmes: Alternative,"['Sotsu', 'Bushiroad', 'Chrono Gear Creative']","['J.C.Staff', 'Artland']"
14653,Hayate no Gotoku! Can't Take My Eyes Off You,"['TV Tokyo', 'Geneon Universal Entertainment', 'Shogakukan Productions']",['Manglobe']
14657,Netorare Zuma,['MS Pictures'],
14659,Hump Bang,"['MS Pictures', 'Pashmina']",
14663,Queen's Blade Rebellion vs. Hagure Yuusha no Aesthetica,,['Arms']
14675,Rinne no Lagrange: Kamogawa Memoria,,"['Production I.G', 'Xebec']"
14685,Onegai☆Teacher: Reminiscence Disc,"['Bandai Visual', 'Genco']",
14741,Chuunibyou demo Koi ga Shitai!,"['Lantis', 'Pony Canyon', 'TBS', 'Rakuonsha', 'Animation Do']",['Kyoto Animation']
14811,GJ-bu,"['VAP', 'DAX Production', 'Nippon Television Network']",['Doga Kobo']
14853,Tsukumo,,['Sunrise']
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,"['Bandai Visual', 'Project Eureka AO']",['Bones']
14947,Onegai My Melody: Yuu & Ai,"['TV Osaka', 'Sanrio', 'Furyu']",['Studio Comet']
14989,Chousoku Henkei Gyrozetter,"['TV Tokyo', 'Shochiku']",['A-1 Pictures']
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,['Aniplex'],['A-1 Pictures']
15059,Initial D Fifth Stage,"['Avex Entertainment', 'Animax']",['SynergySP']
15085,Amnesia,"['Geneon Universal Entertainment', 'Frontier Works', 'Movic', 'AT-X', 'DAX Production', 'Showgate']",['Brain&#039;s Base']
15093,Koihime†Musou OVA Omake,,
15109,Cuticle Tantei Inaba,"['Frontier Works', 'Media Factory', 'AT-X', 'Showgate', 'BIGLOBE']",['Zexcs']
15139,Tsuki no Miya no Oujo-sama,,
15141,Yukiwatari,,['Magic Bus']
15159,Fantastic Children Special,,['Nippon Animation']
15177,Macross FB7: Ore no Uta wo Kike!,"['Big West', 'flying DOG']",['Satelight']
15195,Hetalia: The Beautiful World,['Frontier Works'],['Studio Deen']
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,"['Bandai Visual', 'Bandai', 'Bandai Namco Entertainment', 'Hakuhodo DY Media Partners']",['Sunrise']
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,"['Bandai Visual', 'Bandai', 'Bandai Namco Entertainment', 'Hakuhodo DY Media Partners']",['Sunrise']
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,"['Bandai Visual', 'Bandai', 'Bandai Namco Entertainment', 'Hakuhodo DY Media Partners']",['Sunrise']
15211,Nazotoki-hime wa Meitantei♥,,['SynergySP']
15219,.hack//Versus: The Thanatos Report,,
15225,Hentai Ouji to Warawanai Neko.,"['Frontier Works', 'Media Factory', 'Furyu']",['J.C.Staff']
15227,Kono Sekai no Katasumi ni,"['Genco', 'Animatsu Entertainment']",['MAPPA']
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,"['Lantis', 'Media Factory']",['Silver Link.']
15291,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,,['PrimeTime']
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,,['Toei Animation']
15313,Wooser no Sono Higurashi,"['TV Tokyo', 'Good Smile Company']",['SANZIGEN']
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"['Kadokawa Shoten', 'Nippon Columbia', 'flying DOG', 'Project No Name']",['Diomedea']
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,['Fuji TV'],['Toei Animation']
15325,"Dakara Boku wa, H ga Dekinai. Recap","['Geneon Universal Entertainment', 'Sotsu', 'Lantis']",['feel.']
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Bandai', 'Warner Bros.', 'Shueisha']",['Sunrise']
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,,['TMS Entertainment']
15359,Kyousou Giga (2012),['Bandai Channel'],['Toei Animation']
15377,Hyakka Ryouran: Samurai Bride,"['Genco', 'Lantis', 'Hobby Japan', 'Gigno Systems']",['Arms']
15379,Kotoura-san,"['AIC', 'CBC', 'KlockWorx', 'flying DOG']",['AIC Classic']
15389,Kremlin,,['DLE']
15391,Kagaku na Yatsura,,['Hoods Entertainment']
15393,Sakura no Ondo,,"['Gonzo', 'ufotable']"
15399,The Siamese: First Mission,['Maxell E-Cube'],
15407,Magical Suite Prism Nana,,['Shaft']
15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,['Toranoana'],
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,"['Frontier Works', 'Movic', 'Warner Bros.', 'Showgate']",['J.C.Staff']
15417,Gintama': Enchousen,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha', 'Miracle Bus']",['Sunrise']
15423,Antinotice,,
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,"['Aniplex', 'Lantis', 'Mainichi Broadcasting System', 'Natsuiro Kiseki Production Partners']",['Sunrise']
15437,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu","['Kadokawa Shoten', 'AT-X', 'Kadokawa Pictures Japan', 'KlockWorx', 'flying DOG']",['Studio Deen']
15439,"Kono Danshi, Ningyo Hiroimashita.",['CoMix Wave Films'],
15451,High School DxD New,"['Genco', 'Fujimi Shobo']",['TNK']
15453,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,,['Diomedea']
15455,Sakura,,
15479,Hey Yo Yorang,['KBS'],
15487,Kuroko no Basket NG-shuu,,['Production I.G']
15489,Yu☆Gi☆Oh! Zexal Second,"['TV Tokyo', 'Nihon Ad Systems']",['Studio Gallop']
15505,Shining Hearts: Shiawase no Pan Specials,"['Avex Entertainment', 'Sega', 'DAX Production', 'Volks']",['Production I.G']
15525,Bokura no Hero,['NHK'],
15527,24H,,
15529,Wamono,,
15533,Yakimochi Caprice,,['AIC']
15535,Yumekuri,,['Diomedea']
15537,Tsugou no Yoi Sexfriend?,,['Collaboration Works']
15539,Unsweet: Netorare Ochita Onna-tachi,"['T-Rex', 'Cotton Doll', 'Lune Pictures']",
15541,Namanaka Hyaku Percent!: Katamusubi no Shinpa,['Queen Bee'],
15545,Oshiri Kajiri Mushi (TV),,['Kinema Citrus']
15547,Cross Fight B-Daman eS,"['TV Tokyo', 'd-rights']",['SynergySP']
15565,Maken-Ki! Two,,['Xebec']
15577,Hello Kitty no Fushigi no Kuni no Alice,['Sanrio'],
15579,Shinkai Densetsu Meremanoid,"['TV Asahi', 'Kitty Films']",['Triangle Staff']
15583,Date A Live,"['Kadokawa Shoten', 'AT-X', 'Nippon Columbia', 'Fujimi Shobo']",['AIC Plus+']
15591,Joshiraku OVA,,['J.C.Staff']
15605,Brothers Conflict,"['Kadokawa Shoten', 'Movic', 'DAX Production', 'Showgate', 'NBCUniversal Entertainment Japan']",['Brain&#039;s Base']
15607,Ai no Wakakusa Monogatari Specials,['BS Fuji'],['Nippon Animation']
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito","['Lantis', 'TBS', 'DAX Production']",['Studio Gokumi']
15611,Cardfight!! Vanguard: Link Joker-hen,"['TV Tokyo', 'Dentsu', 'Sotsu', 'Bushiroad']",['TMS Entertainment']
15613,Hakkenden: Touhou Hakken Ibun,"['Bandai Visual', 'Frontier Works', 'Lantis', 'Movic', 'DAX Production', 'Sony PCL']",['Studio Deen']
15617,Jinrui wa Suitai Shimashita Specials,,['AIC A.S.T.A.']
15633,Code:Breaker OVA,,['Kinema Citrus']
15649,Puchimas!: Petit iDOLM@STER,,['Gathering']
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,['NHK'],['Sunrise']
15653,Stay the Same,['Sanrio'],
15657,Yuke! Shouei-kun,,
15663,Kero Kero Keroppi no Gulliver no Bouken,['Sanrio'],
15673,Tell Your World,['Toy&#039;s Factory'],
15687,Chuunibyou demo Koi ga Shitai! Lite,,['Kyoto Animation']
15689,Nekomonogatari: Kuro,"['Aniplex', 'Kodansha']",['Shaft']
15711,Bakuman.: Deraman.,['NHK'],['J.C.Staff']
15717,Nagareboshi Lens Specials,['TV Tokyo'],
15719,Oda Nobuna no Yabou Recap,,['Madhouse']
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,,['Arms']
15731,Tamayura: More Aggressive,['RAY'],['TYO Animations']
15735,Jormungand: Perfect Order Recap,,['White Fox']
15743,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,,['Madhouse']
15749,Chiisana Ojisan,,['Kachidoki Studio']
15751,Senyuu.,"['TV Tokyo', 'Bandai Visual', 'Lantis', 'Barnum Studio', 'Dwango', 'Good Smile Company']","['Ordet', 'LIDENFILMS']"
15769,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,,['Production I.G']
15771,Saint☆Oniisan (Movie),"['Aniplex', 'Kodansha', 'Toho']",['A-1 Pictures']
15775,Saint☆Oniisan,,['A-1 Pictures']
15781,Puchimas!: Petit iDOLM@STER Episode 0,,['Gathering']
15783,Lupin III: Touhou Kenbunroku - Another Page,,['TMS Entertainment']
15785,Inazuma Eleven Go vs. Danball Senki W Movie,['Dentsu Tec'],['OLM']
15787,Backstage Idol Story,,
15793,Senki Zesshou Symphogear G,"['Starchild Records', 'Memory-Tech', 'Dwango', 'Bushiroad', 'Good Smile Company', 'Kinyosha']",['Satelight']
15795,Beast Saga,"['TV Tokyo', 'Half H.P Studio']",['SynergySP']
15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,"['Project No.9', 'Studio Blanc']",
15809,Hataraku Maou-sama!,"['Sotsu', 'Lantis', 'Pony Canyon', 'Magic Capsule', 'Infinite']",['White Fox']
15811,Girls & Panzer Specials,,['Actas']
15813,Majokko Shimai no Yoyo to Nene,"['Aniplex', 'Starchild Records', 'Tokuma Shoten']",['ufotable']
15815,"Yakeato no, Okashi no Ki",,['Shin-Ei Animation']
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,,['Toei Animation']
15823,Shin Takarajima,['Fuji TV'],['Mushi Production']
15839,Hitou Meguri Kakure Yu: Mao-hen,['Mary Jane'],
15841,Tsun Tsun Maid wa Ero Ero Desu,,['Mary Jane']
15843,Koiito Kinenbi The Animation,"['Pink Pineapple', 'T-Rex']",
15845,Chikan no Licence,"['MS Pictures', 'Studio 1st']",
15847,Iron Man: Rise of Technovore,['Sony Pictures Entertainment'],['Madhouse']
